customer_id,recency,frequency,monetary_value,r_score,f_score,m_score
CS4298,163,8,546,1,1,1
CS7561,163,3,98,1,1,1
CS3221,164,11,774,1,4,3
CS5570,164,12,767,1,4,3
CS7926,164,6,272,1,1,1
CS4908,164,12,901,1,4,4
CS8947,164,8,337,1,1,1
CS3106,164,9,603,1,1,2
CS3213,164,9,502,1,1,1
CS3666,164,8,664,1,1,2
CS6068,165,7,540,1,1,1
CS2999,165,7,446,1,1,1
CS3443,165,3,231,1,1,1
CS5698,165,12,830,1,4,4
CS4844,165,11,643,1,3,2
CS5811,165,9,581,1,1,1
CS4770,165,11,621,1,3,2
CS4449,165,11,747,1,3,3
CS4742,165,6,331,1,1,1
CS8460,165,8,276,1,1,1
CS5891,165,8,625,1,1,2
CS5463,165,10,730,1,3,3
CS2460,165,13,950,1,4,5
CS4678,165,13,890,1,5,4
CS4474,166,14,939,1,5,5
CS4862,166,14,993,1,5,5
CS8820,166,7,375,1,1,1
CS2820,166,10,743,1,2,3
CS2330,166,11,782,1,3,3
CS3361,166,9,650,1,1,2
CS1418,166,8,594,1,1,2
CS2406,166,6,360,1,1,1
CS8330,166,7,233,1,1,1
CS3247,166,7,504,1,1,1
CS1918,166,6,400,1,1,1
CS2677,167,8,583,1,1,1
CS2440,167,7,497,1,1,1
CS3567,167,6,418,1,1,1
CS4376,167,11,732,1,4,3
CS2392,167,9,635,1,2,2
CS8440,167,6,285,1,1,1
CS4055,167,6,406,1,1,1
CS3495,167,10,712,1,2,3
CS3799,167,22,1440,1,5,5
CS8392,167,8,246,1,1,1
CS5304,167,6,296,1,1,1
CS8806,167,3,143,1,1,1
CS8677,167,5,205,1,1,1
CS5337,168,5,400,1,1,1
CS7708,168,7,275,1,1,1
CS8192,168,5,275,1,1,1
CS8866,168,3,149,1,1,1
CS2192,168,6,423,1,1,1
CS5988,168,8,558,1,1,1
CS5073,168,9,704,1,2,3
CS5840,168,5,366,1,1,1
CS7704,168,8,358,1,1,1
CS8198,168,6,300,1,1,1
CS8745,169,5,245,1,1,1
CS8796,169,6,273,1,1,1
CS3484,169,5,358,1,1,1
CS4824,169,11,717,1,3,3
CS3185,169,3,226,1,1,1
CS2852,169,7,459,1,1,1
CS1414,169,10,736,1,2,3
CS1357,169,8,541,1,1,1
CS4796,169,6,390,1,1,1
CS8903,169,6,220,1,1,1
CS7416,169,9,525,1,2,1
CS8028,169,3,146,1,1,1
CS5021,169,5,276,1,1,1
CS7414,169,7,310,1,1,1
CS2903,169,9,625,1,1,2
CS7357,169,4,203,1,1,1
CS3825,169,8,553,1,1,1
CS8382,170,8,358,1,1,1
CS1231,170,10,779,1,2,3
CS2411,170,13,931,1,4,4
CS1590,170,7,425,1,1,1
CS1591,170,7,512,1,1,1
CS3360,170,9,586,1,1,1
CS7231,170,7,304,1,1,1
CS5462,170,10,770,1,3,3
CS7591,170,4,256,1,1,1
CS8411,170,9,447,1,2,1
CS7590,170,5,178,1,1,1
CS3701,170,8,622,1,1,2
CS3365,170,9,682,1,1,2
CS2373,170,12,703,1,4,3
CS8373,170,7,344,1,1,1
CS8260,170,4,182,1,1,1
CS1788,170,12,797,1,4,4
CS7880,170,5,280,1,1,1
CS8739,171,11,430,1,3,1
CS3838,171,8,481,1,1,1
CS7665,171,4,157,1,1,1
CS5433,171,7,426,1,1,1
CS5629,171,15,988,1,5,5
CS3486,171,8,603,1,1,2
CS3624,171,14,1033,1,5,5
CS8094,171,4,131,1,1,1
CS8605,171,5,200,1,1,1
CS7883,171,2,28,1,1,1
CS4500,171,8,550,1,1,1
CS1665,171,8,532,1,1,1
CS3104,172,6,370,1,1,1
CS4689,172,8,509,1,1,1
CS2120,172,9,627,1,2,2
CS2541,172,14,976,1,5,5
CS3126,172,10,570,1,2,1
CS3225,172,5,323,1,1,1
CS8590,172,11,464,1,3,1
CS5483,172,7,522,1,1,1
CS5452,172,10,811,1,3,4
CS1144,172,7,436,1,1,1
CS2553,172,8,506,1,1,1
CS4932,173,14,940,1,5,5
CS5924,173,8,505,1,1,1
CS3937,173,8,571,1,1,1
CS2617,173,8,571,1,1,1
CS4139,173,12,839,1,4,4
CS8617,173,5,214,1,1,1
CS4190,173,10,561,1,3,1
CS7861,173,8,304,1,1,1
CS7848,173,7,307,1,1,1
CS7965,173,6,296,1,1,1
CS7139,173,4,172,1,1,1
CS4426,173,12,710,1,4,3
CS5350,173,8,528,1,1,1
CS5144,173,4,296,1,1,1
CS1206,173,11,714,1,3,3
CS3835,174,4,286,1,1,1
CS3223,174,12,868,1,4,4
CS8090,174,2,63,1,1,1
CS2090,174,5,336,1,1,1
CS7212,174,6,282,1,1,1
CS1212,174,7,472,1,1,1
CS1881,174,9,676,1,2,2
CS2387,174,11,853,1,3,4
CS2185,174,8,583,1,1,1
CS3147,174,9,714,1,1,3
CS3153,174,6,488,1,1,1
CS7881,174,4,155,1,1,1
CS2276,175,9,665,1,2,2
CS8289,175,5,219,1,1,1
CS7788,175,7,337,1,1,1
CS1371,175,11,788,1,3,3
CS8361,175,10,454,1,2,1
CS4934,175,13,1011,1,4,5
CS8276,175,6,295,1,1,1
CS4248,175,9,749,1,1,3
CS7709,175,12,471,1,4,1
CS7538,175,10,468,1,3,1
CS2289,175,9,574,1,2,1
CS1709,175,16,1120,1,5,5
CS3091,175,8,473,1,1,1
CS2933,176,4,269,1,1,1
CS7786,176,11,492,1,3,1
CS5372,176,10,780,1,3,3
CS2395,176,9,668,1,2,2
CS3806,176,6,430,1,1,1
CS2211,176,6,438,1,1,1
CS5917,176,12,812,1,4,4
CS5592,176,11,702,1,4,3
CS7696,176,8,407,1,1,1
CS8395,176,5,158,1,1,1
CS7690,176,6,301,1,1,1
CS8949,176,4,208,1,1,1
CS3381,176,6,420,1,1,1
CS4358,176,9,646,1,1,2
CS2352,177,11,812,1,3,4
CS1197,177,10,696,1,2,3
CS5333,177,6,426,1,1,1
CS8272,177,7,272,1,1,1
CS2522,177,10,733,1,2,3
CS7197,177,5,282,1,1,1
CS1142,177,9,784,1,1,3
CS8352,177,8,387,1,1,1
CS7142,177,5,344,1,1,1
CS1514,177,10,682,1,2,2
CS4351,177,11,625,1,3,2
CS5195,178,9,631,1,2,2
CS4666,178,13,760,1,5,3
CS8965,178,5,266,1,1,1
CS3256,178,11,773,1,3,3
CS8541,178,10,481,1,2,1
CS5220,178,10,773,1,2,3
CS5308,178,11,695,1,3,3
CS8705,178,6,288,1,1,1
CS7560,178,6,236,1,1,1
CS5957,178,6,386,1,1,1
CS8436,178,9,364,1,2,1
CS4180,178,10,697,1,2,3
CS4942,178,11,844,1,3,4
CS2965,178,6,360,1,1,1
CS4625,179,13,892,1,5,4
CS5790,179,11,779,1,3,3
CS8437,179,9,435,1,2,1
CS3329,179,7,426,1,1,1
CS4492,179,7,550,1,1,1
CS8464,179,6,308,1,1,1
CS2548,179,11,738,1,3,3
CS5036,179,10,660,1,3,2
CS1221,179,7,490,1,1,1
CS5236,179,8,544,1,1,1
CS1374,180,5,364,1,1,1
CS7500,180,6,241,1,1,1
CS8185,180,5,290,1,1,1
CS1839,180,12,910,1,4,4
CS4896,180,9,624,1,2,2
CS8535,180,6,300,1,1,1
CS7374,180,5,170,1,1,1
CS6060,180,8,578,1,1,1
CS1500,180,8,506,1,1,1
CS5850,181,8,637,1,1,2
CS2835,181,13,960,1,5,5
CS4295,181,10,675,1,3,2
CS6061,181,6,504,1,1,1
CS5683,181,9,559,1,1,1
CS8258,181,9,374,1,1,1
CS2258,181,13,862,1,4,4
CS5015,181,15,976,1,5,5
CS3239,181,9,470,1,1,1
CS5949,181,5,386,1,1,1
CS8835,181,9,390,1,1,1
CS6055,181,10,693,1,3,3
CS5054,181,9,823,1,2,4
CS4695,182,9,576,1,2,1
CS1901,182,13,969,1,4,5
CS4264,182,10,730,1,3,3
CS2725,182,9,580,1,2,1
CS5809,182,10,660,1,3,2
CS5272,182,9,695,1,2,3
CS8643,182,10,486,1,2,1
CS8725,182,4,187,1,1,1
CS4099,182,10,762,1,2,3
CS5381,182,4,281,1,1,1
CS7901,182,8,375,1,1,1
CS2643,182,16,1115,1,5,5
CS7397,182,7,336,1,1,1
CS1397,182,13,888,1,5,4
CS5496,183,6,378,1,1,1
CS3757,183,11,702,1,3,3
CS3833,183,9,694,1,1,3
CS2980,183,8,589,1,1,1
CS7346,183,6,408,1,1,1
CS3097,183,13,865,1,4,4
CS4698,183,10,675,1,2,2
CS1346,183,7,494,1,1,1
CS3450,183,10,674,1,2,2
CS7846,183,10,475,1,2,1
CS4106,183,14,958,1,5,5
CS1995,183,11,698,1,3,3
CS1743,184,6,554,1,1,1
CS2843,184,7,507,1,1,1
CS8120,184,5,340,1,1,1
CS2500,184,10,657,1,2,2
CS5795,184,6,467,1,1,1
CS7803,184,5,227,1,1,1
CS4876,184,11,817,1,3,4
CS8843,184,5,290,1,1,1
CS2808,184,11,648,1,3,2
CS1259,184,9,674,1,1,2
CS8500,184,7,328,1,1,1
CS8808,184,8,338,1,1,1
CS8503,184,6,216,1,1,1
CS2503,184,7,487,1,1,1
CS3760,185,9,566,1,1,1
CS3880,185,14,1022,1,5,5
CS2017,185,6,429,1,1,1
CS8017,185,5,218,1,1,1
CS5471,185,5,359,1,1,1
CS7536,185,2,95,1,1,1
CS3337,185,13,954,1,4,5
CS8992,185,5,184,1,1,1
CS4814,185,7,558,1,1,1
CS4714,185,10,691,1,3,3
CS7136,185,6,228,1,1,1
CS2992,185,9,544,1,1,1
CS4706,185,5,397,1,1,1
CS7828,185,6,363,1,1,1
CS3732,186,10,675,1,2,2
CS7200,186,7,318,1,1,1
CS5233,186,6,419,1,1,1
CS4974,186,12,861,1,4,4
CS1542,186,8,431,1,1,1
CS4754,186,9,693,1,2,3
CS1200,186,10,808,1,2,4
CS7221,187,4,163,1,1,1
CS3582,187,10,699,1,2,3
CS3493,187,9,710,1,1,3
CS3819,187,11,758,1,3,3
CS1896,187,8,588,1,1,1
CS7676,187,14,499,1,5,1
CS4654,187,14,976,1,5,5
CS3114,187,14,894,1,5,4
CS8024,188,5,284,1,1,1
CS4767,188,8,606,1,1,2
CS5763,188,8,529,1,1,1
CS7259,188,5,303,1,1,1
CS8539,188,5,267,1,1,1
CS3889,188,5,373,1,1,1
CS2860,188,9,653,1,2,2
CS8860,188,5,189,1,1,1
CS2626,188,8,610,1,1,2
CS5173,188,5,305,1,1,1
CS5214,188,6,511,1,1,1
CS2067,188,7,572,1,1,1
CS2024,188,7,484,1,1,1
CS3858,189,7,555,1,1,1
CS8254,189,7,292,1,1,1
CS5999,189,9,669,1,1,2
CS2166,189,9,584,1,2,1
CS5062,189,9,666,1,2,2
CS3386,189,11,837,1,4,4
CS8182,189,9,312,1,1,1
CS8085,189,8,400,1,1,1
CS2085,189,12,816,1,4,4
CS7516,189,9,430,1,1,1
CS4655,189,9,653,1,2,2
CS5888,189,13,904,1,4,4
CS4092,190,5,338,1,1,1
CS2892,190,10,685,1,2,2
CS7448,190,4,249,1,1,1
CS3344,190,7,423,1,1,1
CS7882,190,3,110,1,1,1
CS7682,190,4,171,1,1,1
CS8892,190,7,379,1,1,1
CS3304,190,13,914,1,4,4
CS7406,190,9,409,1,2,1
CS1618,191,7,451,1,1,1
CS5482,191,12,843,1,4,4
CS1993,191,11,696,1,3,3
CS5162,191,10,768,1,2,3
CS4773,191,14,1076,1,5,5
CS7800,192,9,394,1,1,1
CS4953,192,11,769,1,3,3
CS8387,192,6,208,1,1,1
CS5596,192,4,311,1,1,1
CS4833,192,9,647,1,2,2
CS1939,193,10,642,1,2,2
CS5447,193,4,347,1,1,1
CS8874,193,2,35,1,1,1
CS5026,193,14,1083,1,5,5
CS7262,193,4,157,1,1,1
CS3651,194,9,663,1,1,2
CS4291,194,9,630,1,1,2
CS4182,194,15,1047,1,5,5
CS7701,194,5,213,1,1,1
CS4784,194,7,425,1,1,1
CS8717,194,6,242,1,1,1
CS1974,194,12,862,1,4,4
CS8079,194,10,507,1,2,1
CS3766,194,2,133,1,1,1
CS7974,194,8,317,1,1,1
CS8881,194,7,372,1,1,1
CS2881,194,11,775,1,3,3
CS8811,194,2,122,1,1,1
CS7531,194,5,278,1,1,1
CS3485,194,15,900,1,5,4
CS1701,194,6,297,1,1,1
CS2717,194,6,495,1,1,1
CS5655,195,9,707,1,1,3
CS7126,195,3,188,1,1,1
CS5801,195,9,532,1,1,1
CS8424,195,5,215,1,1,1
CS8315,195,4,122,1,1,1
CS7504,195,3,146,1,1,1
CS1126,195,9,523,1,1,1
CS2315,195,7,470,1,1,1
CS4489,196,5,392,1,1,1
CS4719,196,10,775,1,3,3
CS3971,196,6,407,1,1,1
CS1769,196,14,988,1,5,5
CS7769,196,10,456,1,2,1
CS8939,196,5,211,1,1,1
CS3434,196,10,625,1,2,2
CS1790,196,7,509,1,1,1
CS6042,196,7,515,1,1,1
CS7351,196,6,307,1,1,1
CS4439,197,6,356,1,1,1
CS7252,197,4,117,1,1,1
CS2435,197,8,576,1,1,1
CS8435,197,6,278,1,1,1
CS3842,197,17,1211,1,5,5
CS8851,197,4,203,1,1,1
CS8771,197,8,391,1,1,1
CS7333,197,3,74,1,1,1
CS2851,197,6,449,1,1,1
CS5096,197,8,661,1,1,2
CS8544,198,7,388,1,1,1
CS2883,198,12,939,1,4,5
CS8494,198,7,335,1,1,1
CS6000,198,8,560,1,1,1
CS7897,198,7,362,1,1,1
CS8009,198,6,245,1,1,1
CS5905,198,10,683,1,3,2
CS1915,198,3,290,1,1,1
CS4885,198,8,661,1,1,2
CS7915,198,3,96,1,1,1
CS8694,199,3,71,1,1,1
CS7282,199,5,264,1,1,1
CS4069,199,5,324,1,1,1
CS2694,199,5,323,1,1,1
CS4261,200,8,497,1,1,1
CS2131,201,10,780,1,2,3
CS7653,201,9,424,1,1,1
CS7514,201,6,255,1,1,1
CS5805,201,10,601,1,2,2
CS3856,201,6,409,1,1,1
CS2489,202,13,813,1,5,4
CS7320,202,5,201,1,1,1
CS7266,202,5,135,1,1,1
CS2973,202,9,658,1,1,2
CS8973,202,6,232,1,1,1
CS8784,202,9,416,1,2,1
CS5361,203,8,541,1,1,1
CS8630,203,6,191,1,1,1
CS8711,203,8,420,1,1,1
CS7553,203,5,143,1,1,1
CS7181,203,8,441,1,1,1
CS2711,203,11,779,1,3,3
CS1553,203,8,544,1,1,1
CS2158,204,8,562,1,1,1
CS2971,204,9,675,1,1,2
CS5579,204,7,485,1,1,1
CS4210,204,6,415,1,1,1
CS4366,204,7,449,1,1,1
CS8158,204,5,237,1,1,1
CS4028,204,10,764,1,3,3
CS8844,205,5,232,1,1,1
CS7206,205,8,364,1,1,1
CS7781,205,7,283,1,1,1
CS2154,205,6,384,1,1,1
CS8154,205,4,154,1,1,1
CS1781,205,13,854,1,4,4
CS8514,205,12,509,1,4,1
CS2844,205,6,343,1,1,1
CS4164,205,6,455,1,1,1
CS2901,206,7,502,1,1,1
CS7580,206,8,293,1,1,1
CS7190,206,7,273,1,1,1
CS8901,206,4,210,1,1,1
CS1566,206,11,761,1,4,3
CS7566,206,9,369,1,2,1
CS1287,206,9,667,1,1,2
CS3841,206,11,670,1,3,2
CS3312,206,3,215,1,1,1
CS4511,206,9,617,1,1,2
CS7179,206,10,558,1,2,1
CS5512,206,10,700,1,3,3
CS1734,206,11,732,1,4,3
CS7734,206,7,396,1,1,1
CS1580,206,11,804,1,4,4
CS8548,207,9,395,1,2,1
CS5669,207,10,724,1,3,3
CS8473,207,8,276,1,1,1
CS7226,207,3,130,1,1,1
CS2888,207,8,571,1,1,1
CS5663,208,11,708,1,3,3
CS5358,208,8,557,1,1,1
CS7773,208,6,263,1,1,1
CS3682,208,5,382,1,1,1
CS5612,208,10,690,1,3,2
CS8462,208,5,207,1,1,1
CS7168,209,4,213,1,1,1
CS8163,209,4,185,1,1,1
CS2163,209,8,563,1,1,1
CS2966,209,6,363,1,1,1
CS8966,209,4,152,1,1,1
CS5179,209,6,490,1,1,1
CS3815,209,4,238,1,1,1
CS7521,210,3,139,1,1,1
CS8399,210,9,346,1,2,1
CS4361,210,7,447,1,1,1
CS8883,210,10,486,1,2,1
CS5209,210,8,486,1,1,1
CS3088,210,8,552,1,1,1
CS8687,210,8,333,1,1,1
CS1521,210,4,263,1,1,1
CS5368,211,3,245,1,1,1
CS3930,211,10,714,1,3,3
CS8948,211,4,131,1,1,1
CS8923,211,4,212,1,1,1
CS8476,211,5,199,1,1,1
CS7795,211,7,263,1,1,1
CS2923,211,6,454,1,1,1
CS3506,211,5,273,1,1,1
CS2948,211,6,449,1,1,1
CS8573,212,5,257,1,1,1
CS5450,212,13,927,1,4,4
CS2573,212,8,497,1,1,1
CS2232,212,7,407,1,1,1
CS2540,212,13,871,1,5,4
CS7232,212,5,235,1,1,1
CS8418,212,7,213,1,1,1
CS8232,212,6,336,1,1,1
CS2740,213,6,535,1,1,1
CS2033,213,2,149,1,1,1
CS4799,213,10,785,1,3,3
CS5024,213,11,745,1,3,3
CS4216,213,10,697,1,3,3
CS2951,213,16,1126,1,5,5
CS2356,213,8,484,1,1,1
CS8356,213,7,370,1,1,1
CS4750,214,5,330,1,1,1
CS7452,214,2,120,1,1,1
CS5944,214,12,840,1,4,4
CS5491,215,12,860,1,4,4
CS1546,215,5,369,1,1,1
CS8680,215,4,139,1,1,1
CS8159,215,6,257,1,1,1
CS7546,215,5,227,1,1,1
CS8166,215,5,232,1,1,1
CS5954,215,6,472,1,1,1
CS2719,215,12,830,1,4,4
CS4626,216,9,651,1,2,2
CS2618,216,7,649,1,1,2
CS2150,216,9,515,1,2,1
CS8216,216,10,498,1,2,1
CS3438,216,11,744,1,3,3
CS8453,216,6,202,1,1,1
CS8150,216,8,342,1,1,1
CS1237,216,12,853,1,4,4
CS2034,216,9,583,1,2,1
CS8618,216,4,157,1,1,1
CS2216,216,12,840,1,4,4
CS8540,216,10,457,1,2,1
CS3318,217,8,649,1,1,2
CS2972,217,10,673,1,2,2
CS8972,217,8,297,1,1,1
CS1956,217,6,435,1,1,1
CS8249,217,5,232,1,1,1
CS1363,217,8,606,1,1,2
CS4982,217,6,385,1,1,1
CS6032,217,7,551,1,1,1
CS7363,217,6,231,1,1,1
CS5530,218,5,312,1,1,1
CS5547,218,14,938,1,5,5
CS4300,218,9,625,1,1,2
CS4455,218,9,724,1,1,3
CS3724,218,6,401,1,1,1
CS7322,218,7,345,1,1,1
CS1116,219,5,333,1,1,1
CS5713,219,7,494,1,1,1
CS8321,219,6,333,1,1,1
CS2321,219,10,782,1,2,3
CS8976,219,6,282,1,1,1
CS1325,219,8,523,1,1,1
CS7325,219,8,379,1,1,1
CS2976,219,7,543,1,1,1
CS4273,219,7,585,1,1,1
CS3674,220,8,469,1,1,1
CS4086,220,10,602,1,2,2
CS2390,220,6,428,1,1,1
CS1456,220,9,628,1,1,2
CS3098,220,6,354,1,1,1
CS1353,221,9,644,1,1,2
CS3696,221,9,576,1,1,1
CS5091,221,9,665,1,1,2
CS3140,222,6,459,1,1,1
CS4157,222,8,473,1,1,1
CS3285,222,13,1033,1,4,5
CS8797,222,10,485,1,2,1
CS8474,222,11,529,1,3,1
CS2797,222,14,953,1,5,5
CS4606,222,6,487,1,1,1
CS5119,222,8,613,1,1,2
CS5861,223,7,523,1,1,1
CS5686,223,7,587,1,1,1
CS2376,223,4,238,1,1,1
CS2173,223,8,412,1,1,1
CS5920,223,10,758,1,3,3
CS3133,224,7,417,1,1,1
CS7508,224,8,293,1,1,1
CS3867,224,10,664,1,2,2
CS7586,224,3,138,1,1,1
CS3327,224,13,863,1,4,4
CS7647,224,7,321,1,1,1
CS7203,224,5,198,1,1,1
CS7324,224,11,411,1,3,1
CS7317,224,5,244,1,1,1
CS1324,224,13,834,1,4,4
CS8428,225,6,383,1,1,1
CS8278,225,4,174,1,1,1
CS2428,225,7,530,1,1,1
CS7249,225,5,155,1,1,1
CS2278,225,9,583,1,2,1
CS8409,226,3,137,1,1,1
CS7128,226,9,362,1,1,1
CS5788,226,7,472,1,1,1
CS2409,226,5,327,1,1,1
CS5104,226,7,426,1,1,1
CS8034,226,6,304,1,1,1
CS8975,226,5,215,1,1,1
CS5436,226,8,601,1,1,2
CS3111,226,12,956,1,4,5
CS3181,226,11,811,1,3,4
CS5085,226,7,508,1,1,1
CS5730,226,8,531,1,1,1
CS4342,227,7,458,1,1,1
CS8572,227,3,162,1,1,1
CS5494,227,4,266,1,1,1
CS8020,227,3,106,1,1,1
CS7790,227,6,206,1,1,1
CS3288,227,11,792,1,3,3
CS4159,227,5,361,1,1,1
CS6001,228,12,766,1,4,3
CS5971,228,10,682,1,3,2
CS3208,228,5,361,1,1,1
CS3849,228,8,542,1,1,1
CS2507,228,10,763,1,2,3
CS3810,228,9,669,1,1,2
CS7143,228,5,134,1,1,1
CS8507,228,8,400,1,1,1
CS1143,228,5,414,1,1,1
CS5823,229,8,610,1,1,2
CS1256,229,10,719,1,2,3
CS3244,229,9,655,1,1,2
CS7256,229,7,251,1,1,1
CS8913,230,4,202,1,1,1
CS2913,230,9,714,1,1,3
CS3912,230,11,694,1,3,3
CS3869,230,10,747,1,3,3
CS8815,230,3,147,1,1,1
CS8933,231,3,99,1,1,1
CS4136,231,12,743,1,4,3
CS1685,231,9,625,1,2,2
CS8446,231,5,213,1,1,1
CS2447,231,7,539,1,1,1
CS2446,231,8,607,1,1,2
CS1523,231,6,368,1,1,1
CS8041,232,6,346,1,1,1
CS2762,232,7,436,1,1,1
CS4462,232,10,743,1,3,3
CS2041,232,8,543,1,1,1
CS5426,232,11,799,1,3,4
CS4321,233,7,455,1,1,1
CS3923,233,9,672,1,1,2
CS7467,234,8,379,1,1,1
CS2841,234,6,393,1,1,1
CS7328,234,6,253,1,1,1
CS4360,234,5,393,1,1,1
CS1467,234,10,601,1,2,2
CS8841,234,2,115,1,1,1
CS7477,234,5,147,1,1,1
CS1328,234,9,629,1,1,2
CS7995,234,10,429,1,2,1
CS8438,235,7,200,1,1,1
CS3782,235,6,471,1,1,1
CS5585,235,6,381,1,1,1
CS7144,235,5,270,1,1,1
CS7370,235,9,369,1,2,1
CS5459,236,8,592,1,1,2
CS7237,236,8,341,1,1,1
CS3704,236,8,631,1,1,2
CS2144,237,5,322,1,1,1
CS4143,237,6,334,1,1,1
CS3642,237,5,412,1,1,1
CS4523,238,8,492,1,1,1
CS7267,238,6,308,1,1,1
CS8627,238,5,206,1,1,1
CS5921,239,13,914,1,5,4
CS7948,239,3,115,1,1,1
CS4923,239,7,364,1,1,1
CS8245,239,6,256,1,1,1
CS4547,240,13,811,1,4,4
CS8944,240,3,111,1,1,1
CS8720,240,5,235,1,1,1
CS3572,240,6,420,1,1,1
CS2944,240,8,638,1,1,2
CS4058,241,10,713,1,2,3
CS4120,241,11,707,1,3,3
CS3848,241,9,591,1,1,2
CS4685,241,10,623,1,2,2
CS7473,241,5,212,1,1,1
CS2118,241,11,649,1,3,2
CS8985,242,6,256,1,1,1
CS2985,242,6,430,1,1,1
CS4823,242,9,636,1,2,2
CS7334,242,7,408,1,1,1
CS3735,243,13,906,1,4,4
CS8391,243,11,515,1,3,1
CS8449,243,6,185,1,1,1
CS1821,243,5,353,1,1,1
CS7821,243,4,193,1,1,1
CS7353,243,7,304,1,1,1
CS4828,244,10,636,1,3,2
CS7688,244,7,239,1,1,1
CS3931,244,4,203,1,1,1
CS4094,244,9,721,1,1,3
CS4720,244,8,442,1,1,1
CS8513,244,9,546,1,2,1
CS8676,245,4,104,1,1,1
CS8311,245,5,229,1,1,1
CS5886,245,9,690,1,2,2
CS7743,246,2,59,1,1,1
CS8924,246,7,278,1,1,1
CS1638,246,2,148,1,1,1
CS7260,246,9,421,1,2,1
CS3691,246,7,525,1,1,1
CS5389,247,9,694,1,2,3
CS8642,248,5,247,1,1,1
CS7486,248,2,72,1,1,1
CS2642,248,7,462,1,1,1
CS4811,248,10,700,1,3,3
CS5521,248,7,461,1,1,1
CS4580,248,3,266,1,1,1
CS7896,248,4,152,1,1,1
CS8335,249,3,195,1,1,1
CS4630,249,4,278,1,1,1
CS2777,249,10,767,1,2,3
CS2335,249,4,229,1,1,1
CS4774,249,9,621,1,2,2
CS3837,249,7,526,1,1,1
CS3758,250,7,425,1,1,1
CS3001,250,8,653,1,1,2
CS2882,250,5,247,1,1,1
CS3827,250,6,435,1,1,1
CS8575,250,7,343,1,1,1
CS8882,250,3,59,1,1,1
CS4025,251,11,842,1,3,4
CS1756,251,6,354,1,1,1
CS4150,251,9,665,1,1,2
CS7464,252,8,283,1,1,1
CS8447,252,4,127,1,1,1
CS1464,252,10,763,1,2,3
CS8051,252,4,199,1,1,1
CS7854,252,5,191,1,1,1
CS1983,252,10,725,1,2,3
CS7983,252,8,416,1,1,1
CS5513,253,7,489,1,1,1
CS7272,253,4,237,1,1,1
CS4116,253,11,771,1,3,3
CS2358,254,6,412,1,1,1
CS8358,254,3,53,1,1,1
CS3399,255,9,606,1,1,2
CS7644,255,7,314,1,1,1
CS1845,255,4,309,1,1,1
CS3445,255,4,279,1,1,1
CS8971,255,7,294,1,1,1
CS7845,255,4,184,1,1,1
CS3915,255,4,286,1,1,1
CS3226,255,6,364,1,1,1
CS3804,255,11,850,1,3,4
CS3711,256,12,879,1,4,4
CS7439,256,3,159,1,1,1
CS2037,256,8,574,1,1,1
CS3346,256,5,410,1,1,1
CS4959,256,12,891,1,4,4
CS7524,256,4,225,1,1,1
CS1408,257,8,531,1,1,1
CS4624,257,14,1099,1,5,5
CS7408,257,6,347,1,1,1
CS3679,258,10,670,1,2,2
CS1645,259,7,538,1,1,1
CS8650,259,6,346,1,1,1
CS4125,259,8,543,1,1,1
CS6028,259,8,523,1,1,1
CS4020,259,9,656,1,1,2
CS8367,259,5,274,1,1,1
CS4933,259,7,511,1,1,1
CS2650,259,6,426,1,1,1
CS4505,259,6,455,1,1,1
CS3266,260,9,582,1,1,1
CS4173,260,8,550,1,1,1
CS7650,260,6,374,1,1,1
CS7993,260,5,220,1,1,1
CS8329,260,7,273,1,1,1
CS7336,261,8,305,1,1,1
CS3905,261,8,507,1,1,1
CS7962,262,5,228,1,1,1
CS1962,262,7,550,1,1,1
CS8144,262,3,108,1,1,1
CS2102,263,9,687,1,2,2
CS5930,263,8,584,1,1,1
CS1700,263,9,620,1,2,2
CS5893,264,8,524,1,1,1
CS2261,264,7,428,1,1,1
CS8988,264,6,192,1,1,1
CS3573,265,7,487,1,1,1
CS8102,266,6,333,1,1,1
CS7645,266,6,206,1,1,1
CS2838,266,7,542,1,1,1
CS1530,267,6,352,1,1,1
CS7822,267,1,74,1,1,1
CS7288,267,2,62,1,1,1
CS1288,267,5,344,1,1,1
CS7596,267,4,183,1,1,1
CS7530,267,6,281,1,1,1
CS7239,268,4,268,1,1,1
CS1239,268,6,465,1,1,1
CS7940,268,6,310,1,1,1
CS1940,268,8,599,1,1,2
CS7418,269,4,261,1,1,1
CS8522,269,7,377,1,1,1
CS2277,269,6,425,1,1,1
CS8277,269,4,204,1,1,1
CS8549,269,2,41,1,1,1
CS8553,269,2,89,1,1,1
CS5280,270,9,576,1,2,1
CS8626,270,3,190,1,1,1
CS2021,270,5,354,1,1,1
CS5422,270,9,678,1,2,2
CS8211,270,5,188,1,1,1
CS3017,272,8,532,1,1,1
CS5607,272,7,487,1,1,1
CS8156,272,4,177,1,1,1
CS7117,273,10,436,1,3,1
CS1117,273,10,717,1,2,3
CS7951,273,6,236,1,1,1
CS8999,273,4,107,1,1,1
CS2724,274,9,793,1,2,3
CS8724,274,4,236,1,1,1
CS1172,274,8,576,1,1,1
CS1611,274,9,810,1,1,4
CS5804,274,10,697,1,2,3
CS2239,274,10,620,1,2,2
CS8674,274,3,90,1,1,1
CS7172,274,5,215,1,1,1
CS7931,274,6,193,1,1,1
